handle,user_data,timestamp,follower_count
SenWhitehouse,"{'__typename': 'User', 'id': 'VXNlcjoyNDI1NTU5OTk=', 'rest_id': '242555999', 'affiliates_highlighted_label': {'label': {'url': {'url': 'https://twitter.com/SenateDems', 'urlType': 'DeepLink'}, 'badge': {'url': 'https://pbs.twimg.com/profile_images/1518618855458971649/EAp2b8sB_bigger.jpg'}, 'description': 'Senate Democrats', 'userLabelType': 'BusinessLabel', 'userLabelDisplayType': 'Badge'}}, 'avatar': {'image_url': 'https://pbs.twimg.com/profile_images/1823441461141975040/MEsmr_dX_normal.jpg'}, 'core': {'created_at': 'Tue Jan 25 01:52:03 +0000 2011', 'name': 'Sheldon Whitehouse', 'screen_name': 'SenWhitehouse'}, 'dm_permissions': {}, 'is_blue_verified': True, 'legacy': {'default_profile': False, 'default_profile_image': False, 'description': 'U.S. Senator from Rhode Island, the Ocean State. Ranking Member @EPWcmte', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'linktr.ee/senwhitehouse', 'expanded_url': 'https://linktr.ee/senwhitehouse', 'url': 'https://t.co/t3ItQa7yrv', 'indices': [0, 23]}]}}, 'fast_followers_count': 0, 'favourites_count': 1171, 'followers_count': 563618, 'friends_count': 1982, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 4659, 'media_count': 4623, 'normal_followers_count': 563618, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/242555999/1692542853', 'profile_interstitial_type': '', 'statuses_count': 28589, 'translator_type': 'none', 'url': 'https://t.co/t3ItQa7yrv', 'withheld_in_countries': []}, 'location': {'location': 'Rhode Island'}, 'media_permissions': {}, 'parody_commentary_fan_label': 'None', 'profile_image_shape': 'Circle', 'profile_bio': {'description': 'U.S. Senator from Rhode Island, the Ocean State. Ranking Member @EPWcmte'}, 'privacy': {'protected': False}, 'relationship_perspectives': {}, 'tipjar_settings': {'is_enabled': False, 'bandcamp_handle': '', 'bitcoin_handle': '', 'cash_app_handle': '', 'ethereum_handle': '', 'gofundme_handle': '', 'patreon_handle': '', 'pay_pal_handle': '', 'venmo_handle': ''}, 'verification': {'verified': False, 'verified_type': 'Government'}, 'profile_description_language': 'en', 'legacy_extended_profile': {}, 'is_profile_translatable': False, 'has_hidden_subscriptions_on_profile': False, 'verification_info': {'is_identity_verified': False, 'reason': {'description': {'text': ""This account is verified because it's an affiliate of @SenateDems on X. Learn more"", 'entities': [{'from_index': 54, 'to_index': 65, 'ref': {'url': 'https://twitter.com/SenateDems', 'url_type': 'ExternalUrl'}}, {'from_index': 72, 'to_index': 82, 'ref': {'url': 'https://help.twitter.com/en/rules-and-policies/profile-labels', 'url_type': 'ExternalUrl'}}]}, 'verified_since_msec': '1306795105622'}}, 'highlights_info': {'can_highlight_tweets': True, 'highlighted_tweets': '11'}, 'user_seed_tweet_count': 0, 'business_account': {}, 'creator_subscriptions_count': 0}",2025-12-09 01:43:30,563618.0
GrahamBlog,"{'__typename': 'User', 'id': 'VXNlcjoxNDg0NTM3Ng==', 'rest_id': '14845376', 'affiliates_highlighted_label': {}, 'avatar': {'image_url': 'https://pbs.twimg.com/profile_images/2167513251/LG_Testifying2_normal.jpg'}, 'core': {'created_at': 'Tue May 20 13:57:21 +0000 2008', 'name': 'Lindsey Graham', 'screen_name': 'GrahamBlog'}, 'dm_permissions': {}, 'is_blue_verified': False, 'legacy': {'default_profile': False, 'default_profile_image': False, 'description': 'Twitter feed for U.S. Senator Lindsey Graham of South Carolina.', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'lgraham.senate.gov', 'expanded_url': 'http://lgraham.senate.gov', 'url': 'http://t.co/x7LZALizg6', 'indices': [0, 22]}]}}, 'fast_followers_count': 0, 'favourites_count': 0, 'followers_count': 98557, 'friends_count': 1802, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 2715, 'media_count': 372, 'normal_followers_count': 98557, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/14845376/1355255089', 'profile_interstitial_type': '', 'statuses_count': 4223, 'translator_type': 'none', 'url': 'http://t.co/x7LZALizg6', 'withheld_in_countries': []}, 'location': {'location': 'Washington, DC'}, 'media_permissions': {}, 'parody_commentary_fan_label': 'None', 'profile_image_shape': 'Circle', 'profile_bio': {'description': 'Twitter feed for U.S. Senator Lindsey Graham of South Carolina.'}, 'privacy': {'protected': False}, 'relationship_perspectives': {}, 'tipjar_settings': {'is_enabled': False, 'bandcamp_handle': '', 'bitcoin_handle': '', 'cash_app_handle': '', 'ethereum_handle': '', 'gofundme_handle': '', 'patreon_handle': '', 'pay_pal_handle': '', 'venmo_handle': ''}, 'verification': {'verified': False, 'verified_type': 'Government'}, 'profile_description_language': 'en', 'legacy_extended_profile': {}, 'is_profile_translatable': False, 'has_hidden_subscriptions_on_profile': False, 'verification_info': {'is_identity_verified': False, 'reason': {'description': {'text': 'This account is verified because it is a government or multilateral organization account.  Learn more', 'entities': [{'from_index': 91, 'to_index': 101, 'ref': {'url': 'https://help.twitter.com/en/rules-and-policies/profile-labels', 'url_type': 'ExternalUrl'}}]}, 'verified_since_msec': '1298593357437'}}, 'highlights_info': {'can_highlight_tweets': False, 'highlighted_tweets': '0'}, 'user_seed_tweet_count': 0, 'business_account': {}, 'creator_subscriptions_count': 0}",2025-12-09 01:43:35,98557.0
SenatorTimScott,"{'__typename': 'User', 'id': 'VXNlcjoyMTc1NDMxNTE=', 'rest_id': '217543151', 'affiliates_highlighted_label': {'label': {'url': {'url': 'https://twitter.com/SenateGOP', 'urlType': 'DeepLink'}, 'badge': {'url': 'https://pbs.twimg.com/profile_images/1924453133050122240/LnQNgj1x_bigger.jpg'}, 'description': 'Senate Republicans', 'userLabelType': 'BusinessLabel', 'userLabelDisplayType': 'Badge'}}, 'avatar': {'image_url': 'https://pbs.twimg.com/profile_images/1559198679084449792/Ct9DQdw1_normal.jpg'}, 'core': {'created_at': 'Fri Nov 19 20:34:30 +0000 2010', 'name': 'Senator Tim Scott', 'screen_name': 'SenatorTimScott'}, 'dm_permissions': {}, 'is_blue_verified': True, 'legacy': {'default_profile': False, 'default_profile_image': False, 'description': 'Just a South Carolinian living his mama’s American Dream | Chairman of @BankingGOP', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'scott.senate.gov/about/opportun…', 'expanded_url': 'http://scott.senate.gov/about/opportunity-agenda/', 'url': 'https://t.co/aszLaDjXPb', 'indices': [0, 23]}]}}, 'fast_followers_count': 0, 'favourites_count': 3667, 'followers_count': 830681, 'friends_count': 3679, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 4753, 'media_count': 3879, 'normal_followers_count': 830681, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/217543151/1764603561', 'profile_interstitial_type': '', 'statuses_count': 14730, 'translator_type': 'none', 'url': 'https://t.co/aszLaDjXPb', 'withheld_in_countries': []}, 'location': {'location': 'Charleston, SC'}, 'media_permissions': {}, 'parody_commentary_fan_label': 'None', 'profile_image_shape': 'Circle', 'profile_bio': {'description': 'Just a South Carolinian living his mama’s American Dream | Chairman of @BankingGOP'}, 'privacy': {'protected': False}, 'relationship_perspectives': {}, 'tipjar_settings': {'is_enabled': False, 'bandcamp_handle': '', 'bitcoin_handle': '', 'cash_app_handle': '', 'ethereum_handle': '', 'gofundme_handle': '', 'patreon_handle': '', 'pay_pal_handle': '', 'venmo_handle': ''}, 'verification': {'verified': False, 'verified_type': 'Government'}, 'profile_description_language': 'en', 'legacy_extended_profile': {}, 'is_profile_translatable': False, 'has_hidden_subscriptions_on_profile': False, 'verification_info': {'is_identity_verified': False, 'reason': {'description': {'text': ""This account is verified because it's an affiliate of @SenateGOP on X. Learn more"", 'entities': [{'from_index': 54, 'to_index': 64, 'ref': {'url': 'https://twitter.com/SenateGOP', 'url_type': 'ExternalUrl'}}, {'from_index': 71, 'to_index': 81, 'ref': {'url': 'https://help.twitter.com/en/rules-and-policies/profile-labels', 'url_type': 'ExternalUrl'}}]}, 'verified_since_msec': '1357227600982'}}, 'highlights_info': {'can_highlight_tweets': True, 'highlighted_tweets': '4'}, 'user_seed_tweet_count': 0, 'business_account': {}, 'creator_subscriptions_count': 0}",2025-12-09 01:43:41,830681.0
SenJohnThune,"{'__typename': 'UserUnavailable', 'message': 'User is suspended', 'reason': 'Suspended'}",2025-12-09 01:43:46,
SenatorRounds,"{'__typename': 'User', 'id': 'VXNlcjoyOTU1NDg1MTgy', 'rest_id': '2955485182', 'affiliates_highlighted_label': {'label': {'url': {'url': 'https://twitter.com/SenateGOP', 'urlType': 'DeepLink'}, 'badge': {'url': 'https://pbs.twimg.com/profile_images/1924453133050122240/LnQNgj1x_bigger.jpg'}, 'description': 'Senate Republicans', 'userLabelType': 'BusinessLabel', 'userLabelDisplayType': 'Badge'}}, 'avatar': {'image_url': 'https://pbs.twimg.com/profile_images/1622984285278928897/R5CN3Oba_normal.jpg'}, 'core': {'created_at': 'Thu Jan 01 20:23:49 +0000 2015', 'name': 'Senator Mike Rounds', 'screen_name': 'SenatorRounds'}, 'dm_permissions': {}, 'is_blue_verified': True, 'legacy': {'default_profile': False, 'default_profile_image': False, 'description': 'U.S. Senator for South Dakota', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'rounds.senate.gov', 'expanded_url': 'http://rounds.senate.gov', 'url': 'https://t.co/ZySWHkQ6rc', 'indices': [0, 23]}]}}, 'fast_followers_count': 0, 'favourites_count': 366, 'followers_count': 55423, 'friends_count': 605, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 1510, 'media_count': 2375, 'normal_followers_count': 55423, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2955485182/1678227339', 'profile_interstitial_type': '', 'statuses_count': 6353, 'translator_type': 'none', 'url': 'https://t.co/ZySWHkQ6rc', 'withheld_in_countries': []}, 'location': {'location': 'Fort Pierre, South Dakota'}, 'media_permissions': {}, 'parody_commentary_fan_label': 'None', 'profile_image_shape': 'Circle', 'profile_bio': {'description': 'U.S. Senator for South Dakota'}, 'privacy': {'protected': False}, 'relationship_perspectives': {}, 'tipjar_settings': {'is_enabled': False, 'bandcamp_handle': '', 'bitcoin_handle': '', 'cash_app_handle': '', 'ethereum_handle': '', 'gofundme_handle': '', 'patreon_handle': '', 'pay_pal_handle': '', 'venmo_handle': ''}, 'verification': {'verified': False, 'verified_type': 'Government'}, 'profile_description_language': 'und', 'legacy_extended_profile': {}, 'is_profile_translatable': False, 'has_hidden_subscriptions_on_profile': False, 'verification_info': {'is_identity_verified': False, 'reason': {'description': {'text': ""This account is verified because it's an affiliate of @SenateGOP on X. Learn more"", 'entities': [{'from_index': 54, 'to_index': 64, 'ref': {'url': 'https://twitter.com/SenateGOP', 'url_type': 'ExternalUrl'}}, {'from_index': 71, 'to_index': 81, 'ref': {'url': 'https://help.twitter.com/en/rules-and-policies/profile-labels', 'url_type': 'ExternalUrl'}}]}, 'verified_since_msec': '1421361879867'}}, 'highlights_info': {'can_highlight_tweets': True, 'highlighted_tweets': '1'}, 'user_seed_tweet_count': 0, 'business_account': {}, 'creator_subscriptions_count': 0}",2025-12-09 01:43:51,55423.0
SenatorHagerty,"{'__typename': 'User', 'id': 'VXNlcjoxMzQ2ODczNjEwODc1NjU0MTQ3', 'rest_id': '1346873610875654147', 'affiliates_highlighted_label': {'label': {'url': {'url': 'https://twitter.com/SenateGOP', 'urlType': 'DeepLink'}, 'badge': {'url': 'https://pbs.twimg.com/profile_images/1924453133050122240/LnQNgj1x_bigger.jpg'}, 'description': 'Senate Republicans', 'userLabelType': 'BusinessLabel', 'userLabelDisplayType': 'Badge'}}, 'avatar': {'image_url': 'https://pbs.twimg.com/profile_images/1349435761515495427/hQun4DXj_normal.jpg'}, 'core': {'created_at': 'Wed Jan 06 17:37:54 +0000 2021', 'name': 'Senator Bill Hagerty', 'screen_name': 'SenatorHagerty'}, 'dm_permissions': {}, 'is_blue_verified': True, 'legacy': {'default_profile': True, 'default_profile_image': False, 'description': 'Husband | Father of four | Businessman | Community Volunteer | Conservative Republican | U.S. Senator | Former U.S. Ambassador to Japan | Proud Tennessean', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'hagerty.senate.gov', 'expanded_url': 'http://www.hagerty.senate.gov', 'url': 'https://t.co/iYfulYs34q', 'indices': [0, 23]}]}}, 'fast_followers_count': 0, 'favourites_count': 147, 'followers_count': 92420, 'friends_count': 198, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 865, 'media_count': 3099, 'normal_followers_count': 92420, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1346873610875654147/1649044574', 'profile_interstitial_type': '', 'statuses_count': 9877, 'translator_type': 'none', 'url': 'https://t.co/iYfulYs34q', 'withheld_in_countries': []}, 'location': {'location': 'Nashville, TN'}, 'media_permissions': {}, 'parody_commentary_fan_label': 'None', 'profile_image_shape': 'Circle', 'profile_bio': {'description': 'Husband | Father of four | Businessman | Community Volunteer | Conservative Republican | U.S. Senator | Former U.S. Ambassador to Japan | Proud Tennessean'}, 'privacy': {'protected': False}, 'relationship_perspectives': {}, 'tipjar_settings': {'is_enabled': False, 'bandcamp_handle': '', 'bitcoin_handle': '', 'cash_app_handle': '', 'ethereum_handle': '', 'gofundme_handle': '', 'patreon_handle': '', 'pay_pal_handle': '', 'venmo_handle': ''}, 'verification': {'verified': False, 'verified_type': 'Government'}, 'profile_description_language': 'en', 'legacy_extended_profile': {}, 'is_profile_translatable': False, 'has_hidden_subscriptions_on_profile': False, 'verification_info': {'is_identity_verified': False, 'reason': {'description': {'text': ""This account is verified because it's an affiliate of @SenateGOP on X. Learn more"", 'entities': [{'from_index': 54, 'to_index': 64, 'ref': {'url': 'https://twitter.com/SenateGOP', 'url_type': 'ExternalUrl'}}, {'from_index': 71, 'to_index': 81, 'ref': {'url': 'https://help.twitter.com/en/rules-and-policies/profile-labels', 'url_type': 'ExternalUrl'}}]}, 'verified_since_msec': '1610405032242'}}, 'highlights_info': {'can_highlight_tweets': True, 'highlighted_tweets': '3'}, 'user_seed_tweet_count': 0, 'business_account': {}, 'creator_subscriptions_count': 0}",2025-12-09 01:43:56,92420.0
MarshaBlackburn,"{'__typename': 'User', 'id': 'VXNlcjoyNzgxNDU1Njk=', 'rest_id': '278145569', 'affiliates_highlighted_label': {'label': {'url': {'url': 'https://twitter.com/SenateGOP', 'urlType': 'DeepLink'}, 'badge': {'url': 'https://pbs.twimg.com/profile_images/1924453133050122240/LnQNgj1x_bigger.jpg'}, 'description': 'Senate Republicans', 'userLabelType': 'BusinessLabel', 'userLabelDisplayType': 'Badge'}}, 'avatar': {'image_url': 'https://pbs.twimg.com/profile_images/1670212590289428480/7KvuY3a4_normal.jpg'}, 'core': {'created_at': 'Wed Apr 06 18:05:33 +0000 2011', 'name': 'Sen. Marsha Blackburn', 'screen_name': 'MarshaBlackburn'}, 'dm_permissions': {}, 'is_blue_verified': True, 'legacy': {'default_profile': False, 'default_profile_image': False, 'description': 'I am honored to serve the people of Tennessee.', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'blackburn.senate.gov', 'expanded_url': 'http://blackburn.senate.gov', 'url': 'https://t.co/UDwgb0kwrN', 'indices': [0, 23]}]}}, 'fast_followers_count': 0, 'favourites_count': 2323, 'followers_count': 1569272, 'friends_count': 2048, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 5021, 'media_count': 5108, 'normal_followers_count': 1569272, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/278145569/1756486166', 'profile_interstitial_type': '', 'statuses_count': 23920, 'translator_type': 'none', 'url': 'https://t.co/UDwgb0kwrN', 'withheld_in_countries': []}, 'location': {'location': 'Brentwood, TN'}, 'media_permissions': {}, 'parody_commentary_fan_label': 'None', 'profile_image_shape': 'Circle', 'profile_bio': {'description': 'I am honored to serve the people of Tennessee.'}, 'privacy': {'protected': False}, 'relationship_perspectives': {}, 'tipjar_settings': {'is_enabled': False, 'bandcamp_handle': '', 'bitcoin_handle': '', 'cash_app_handle': '', 'ethereum_handle': '', 'gofundme_handle': '', 'patreon_handle': '', 'pay_pal_handle': '', 'venmo_handle': ''}, 'verification': {'verified': False, 'verified_type': 'Government'}, 'profile_description_language': 'en', 'legacy_extended_profile': {}, 'is_profile_translatable': False, 'has_hidden_subscriptions_on_profile': False, 'verification_info': {'is_identity_verified': False, 'reason': {'description': {'text': ""This account is verified because it's an affiliate of @SenateGOP on X. Learn more"", 'entities': [{'from_index': 54, 'to_index': 64, 'ref': {'url': 'https://twitter.com/SenateGOP', 'url_type': 'ExternalUrl'}}, {'from_index': 71, 'to_index': 81, 'ref': {'url': 'https://help.twitter.com/en/rules-and-policies/profile-labels', 'url_type': 'ExternalUrl'}}]}, 'verified_since_msec': '1302141519236'}}, 'highlights_info': {'can_highlight_tweets': True, 'highlighted_tweets': '5'}, 'user_seed_tweet_count': 0, 'business_account': {}, 'creator_subscriptions_count': 0}",2025-12-09 01:44:01,1569272.0
JohnCornyn,"{'__typename': 'User', 'id': 'VXNlcjoxMzIxODEwMg==', 'rest_id': '13218102', 'affiliates_highlighted_label': {'label': {'url': {'url': 'https://twitter.com/SenateGOP', 'urlType': 'DeepLink'}, 'badge': {'url': 'https://pbs.twimg.com/profile_images/1924453133050122240/LnQNgj1x_bigger.jpg'}, 'description': 'Senate Republicans', 'userLabelType': 'BusinessLabel', 'userLabelDisplayType': 'Badge'}}, 'avatar': {'image_url': 'https://pbs.twimg.com/profile_images/1932474608675901440/xY6zL55F_normal.jpg'}, 'core': {'created_at': 'Thu Feb 07 19:52:55 +0000 2008', 'name': 'Senator John Cornyn', 'screen_name': 'JohnCornyn'}, 'dm_permissions': {}, 'is_blue_verified': True, 'legacy': {'default_profile': False, 'default_profile_image': False, 'description': 'Proudly representing Texas in the U.S. Senate.\xa0Lifelong conservative.\xa0Fighting for Texas values & border security with 99% voting record with Pres. Trump🇺🇸', 'entities': {'description': {'urls': []}}, 'fast_followers_count': 0, 'favourites_count': 15542, 'followers_count': 409171, 'friends_count': 14082, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 6139, 'media_count': 3670, 'normal_followers_count': 409171, 'pinned_tweet_ids_str': ['1845077285801750663'], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/13218102/1749232161', 'profile_interstitial_type': '', 'statuses_count': 67016, 'translator_type': 'none', 'withheld_in_countries': []}, 'location': {'location': 'Austin, Texas'}, 'media_permissions': {}, 'parody_commentary_fan_label': 'None', 'profile_image_shape': 'Circle', 'profile_bio': {'description': 'Proudly representing Texas in the U.S. Senate.\xa0Lifelong conservative.\xa0Fighting for Texas values & border security with 99% voting record with Pres. Trump🇺🇸'}, 'privacy': {'protected': False}, 'relationship_perspectives': {}, 'tipjar_settings': {'is_enabled': False, 'bandcamp_handle': '', 'bitcoin_handle': '', 'cash_app_handle': '', 'ethereum_handle': '', 'gofundme_handle': '', 'patreon_handle': '', 'pay_pal_handle': '', 'venmo_handle': ''}, 'verification': {'verified': False, 'verified_type': 'Government'}, 'profile_description_language': 'en', 'legacy_extended_profile': {}, 'is_profile_translatable': False, 'has_hidden_subscriptions_on_profile': False, 'verification_info': {'is_identity_verified': False, 'reason': {'description': {'text': ""This account is verified because it's an affiliate of @SenateGOP on X. Learn more"", 'entities': [{'from_index': 54, 'to_index': 64, 'ref': {'url': 'https://twitter.com/SenateGOP', 'url_type': 'ExternalUrl'}}, {'from_index': 71, 'to_index': 81, 'ref': {'url': 'https://help.twitter.com/en/rules-and-policies/profile-labels', 'url_type': 'ExternalUrl'}}]}, 'verified_since_msec': '1333045897475'}}, 'highlights_info': {'can_highlight_tweets': True, 'highlighted_tweets': '1'}, 'user_seed_tweet_count': 1, 'business_account': {}, 'creator_subscriptions_count': 0}",2025-12-09 01:44:06,409171.0
SenTedCruz,"{'__typename': 'User', 'id': 'VXNlcjoxMDc0NDgwMTky', 'rest_id': '1074480192', 'affiliates_highlighted_label': {'label': {'url': {'url': 'https://twitter.com/SenateGOP', 'urlType': 'DeepLink'}, 'badge': {'url': 'https://pbs.twimg.com/profile_images/1924453133050122240/LnQNgj1x_bigger.jpg'}, 'description': 'Senate Republicans', 'userLabelType': 'BusinessLabel', 'userLabelDisplayType': 'Badge'}}, 'avatar': {'image_url': 'https://pbs.twimg.com/profile_images/1100507943458484236/KICyvXVn_normal.jpg'}, 'core': {'created_at': 'Wed Jan 09 18:11:37 +0000 2013', 'name': 'Senator Ted Cruz', 'screen_name': 'SenTedCruz'}, 'dm_permissions': {}, 'is_blue_verified': True, 'legacy': {'default_profile': False, 'default_profile_image': False, 'description': 'Representing the State of Texas in the United States Senate.', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'cruz.senate.gov', 'expanded_url': 'http://cruz.senate.gov', 'url': 'https://t.co/JAFbXuxPAB', 'indices': [0, 23]}]}}, 'fast_followers_count': 0, 'favourites_count': 643, 'followers_count': 4170225, 'friends_count': 5337, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 13102, 'media_count': 8064, 'normal_followers_count': 4170225, 'pinned_tweet_ids_str': ['1995965094388199459'], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1074480192/1757001742', 'profile_interstitial_type': '', 'statuses_count': 25909, 'translator_type': 'none', 'url': 'https://t.co/JAFbXuxPAB', 'withheld_in_countries': []}, 'location': {'location': 'Houston, Texas'}, 'media_permissions': {}, 'parody_commentary_fan_label': 'None', 'profile_image_shape': 'Circle', 'profile_bio': {'description': 'Representing the State of Texas in the United States Senate.'}, 'privacy': {'protected': False}, 'relationship_perspectives': {}, 'tipjar_settings': {'is_enabled': False, 'bandcamp_handle': '', 'bitcoin_handle': '', 'cash_app_handle': '', 'ethereum_handle': '', 'gofundme_handle': '', 'patreon_handle': '', 'pay_pal_handle': '', 'venmo_handle': ''}, 'verification': {'verified': False, 'verified_type': 'Government'}, 'profile_description_language': 'en', 'legacy_extended_profile': {}, 'is_profile_translatable': False, 'has_hidden_subscriptions_on_profile': False, 'verification_info': {'is_identity_verified': False, 'reason': {'description': {'text': ""This account is verified because it's an affiliate of @SenateGOP on X. Learn more"", 'entities': [{'from_index': 54, 'to_index': 64, 'ref': {'url': 'https://twitter.com/SenateGOP', 'url_type': 'ExternalUrl'}}, {'from_index': 71, 'to_index': 81, 'ref': {'url': 'https://help.twitter.com/en/rules-and-policies/profile-labels', 'url_type': 'ExternalUrl'}}]}, 'verified_since_msec': '1358265115266'}}, 'highlights_info': {'can_highlight_tweets': True, 'highlighted_tweets': '9'}, 'user_seed_tweet_count': 0, 'business_account': {}, 'creator_subscriptions_count': 0}",2025-12-09 01:44:12,4170225.0
SenMikeLee,"{'__typename': 'User', 'id': 'VXNlcjo4ODc4NDQ0MA==', 'rest_id': '88784440', 'affiliates_highlighted_label': {'label': {'url': {'url': 'https://twitter.com/SenateGOP', 'urlType': 'DeepLink'}, 'badge': {'url': 'https://pbs.twimg.com/profile_images/1924453133050122240/LnQNgj1x_bigger.jpg'}, 'description': 'Senate Republicans', 'userLabelType': 'BusinessLabel', 'userLabelDisplayType': 'Badge'}}, 'avatar': {'image_url': 'https://pbs.twimg.com/profile_images/1006896016849858560/P3nNjlIe_normal.jpg'}, 'core': {'created_at': 'Mon Nov 09 22:47:47 +0000 2009', 'name': 'Mike Lee', 'screen_name': 'SenMikeLee'}, 'dm_permissions': {}, 'is_blue_verified': True, 'legacy': {'default_profile': False, 'default_profile_image': False, 'description': 'I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington.', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'lee.senate.gov', 'expanded_url': 'http://www.lee.senate.gov', 'url': 'http://t.co/WnT9wNOtNT', 'indices': [0, 22]}]}}, 'fast_followers_count': 0, 'favourites_count': 278, 'followers_count': 806673, 'friends_count': 2076, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 5496, 'media_count': 2031, 'normal_followers_count': 806673, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/88784440/1594150263', 'profile_interstitial_type': '', 'statuses_count': 9225, 'translator_type': 'none', 'url': 'http://t.co/WnT9wNOtNT', 'withheld_in_countries': []}, 'location': {'location': 'Utah'}, 'media_permissions': {}, 'parody_commentary_fan_label': 'None', 'profile_image_shape': 'Circle', 'profile_bio': {'description': 'I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington.'}, 'privacy': {'protected': False}, 'relationship_perspectives': {}, 'tipjar_settings': {'is_enabled': False, 'bandcamp_handle': '', 'bitcoin_handle': '', 'cash_app_handle': '', 'ethereum_handle': '', 'gofundme_handle': '', 'patreon_handle': '', 'pay_pal_handle': '', 'venmo_handle': ''}, 'verification': {'verified': False, 'verified_type': 'Government'}, 'profile_description_language': 'en', 'legacy_extended_profile': {}, 'is_profile_translatable': False, 'has_hidden_subscriptions_on_profile': False, 'verification_info': {'is_identity_verified': False, 'reason': {'description': {'text': ""This account is verified because it's an affiliate of @SenateGOP on X. Learn more"", 'entities': [{'from_index': 54, 'to_index': 64, 'ref': {'url': 'https://twitter.com/SenateGOP', 'url_type': 'ExternalUrl'}}, {'from_index': 71, 'to_index': 81, 'ref': {'url': 'https://help.twitter.com/en/rules-and-policies/profile-labels', 'url_type': 'ExternalUrl'}}]}, 'verified_since_msec': '1315327993087'}}, 'highlights_info': {'can_highlight_tweets': True, 'highlighted_tweets': '32'}, 'user_seed_tweet_count': 0, 'business_account': {}, 'creator_subscriptions_count': 0}",2025-12-09 01:44:22,806673.0
